9,-2.9625,69.509,0.047724,-0.047724
9.02,-3.082,69.449,0.046854,-0.046854
9.04,-3.1914,69.386,0.045967,-0.045967
9.06,-3.2904,69.322,0.045064,-0.045064
9.08,-3.3789,69.256,0.044146,-0.044146
9.1,-3.4568,69.188,0.043213,-0.043213
9.12,-3.5238,69.119,0.042266,-0.042266
9.14,-3.5799,69.048,0.041305,-0.041305
9.16,-3.6251,68.977,0.04033,-0.04033
9.18,-3.6593,68.905,0.039343,-0.039343
9.2,-3.6825,68.832,0.038343,-0.038343
9.22,-3.6949,68.759,0.037333,-0.037333
9.24,-3.6966,68.686,0.036311,-0.036311
9.26,-3.6875,68.613,0.03528,-0.03528
9.28,-3.668,68.541,0.034239,-0.034239
9.3,-3.6382,68.469,0.03319,-0.03319
9.32,-3.5984,68.398,0.032133,-0.032133
9.34,-3.5488,68.327,0.031069,-0.031069
9.36,-3.4897,68.258,0.029998,-0.029998
9.38,-3.4216,68.19,0.028923,-0.028923
9.4,-3.3447,68.124,0.027842,-0.027842
9.42,-3.2595,68.059,0.026758,-0.026758
9.44,-3.1664,67.997,0.025672,-0.025672
9.46,-3.0659,67.936,0.024584,-0.024584
9.48,-2.9586,67.877,0.023495,-0.023495
9.5,-2.8449,67.82,0.022406,-0.022406
9.52,-2.7254,67.766,0.021319,-0.021319
9.54,-2.6008,67.714,0.020234,-0.020234
9.56,-2.4716,67.665,0.019153,-0.019153
9.58,-2.3386,67.618,0.018078,-0.018078
9.6,-2.2023,67.575,0.017008,-0.017008
9.62,-2.0635,67.533,0.015947,-0.015947
9.64,-1.923,67.495,0.014894,-0.014894
9.66,-1.7814,67.459,0.013853,-0.013853
9.68,-1.6395,67.427,0.012824,-0.012824
9.7,-1.4982,67.397,0.011808,-0.011808
9.72,-1.3582,67.37,0.010809,-0.010809
9.74,-1.2204,67.345,0.0098282,-0.0098282
9.76,-1.0855,67.323,0.0088673,-0.0088673
9.78,-0.95443,67.304,0.0079289,-0.0079289
9.8,-0.82806,67.288,0.0070157,-0.0070157
9.82,-0.70726,67.273,0.0061305,-0.0061305
9.84,-0.59291,67.261,0.0052765,-0.0052765
9.86,-0.48588,67.252,0.0044574,-0.0044574
9.88,-0.38709,67.244,0.0036773,-0.0036773
9.9,-0.29743,67.238,0.0029412,-0.0029412
9.92,-0.21781,67.233,0.002255,-0.002255
9.94,-0.14916,67.23,0.0016261,-0.0016261
9.96,-0.092387,67.228,0.0010643,-0.0010643
9.98,-0.04842,67.227,0.00058377,-0.00058377
10,-0.018193,67.227,0.00020797,-0.00020797
10.02,5.599e-06,67.227,0,-0
10.04,-0,67.227,0,-0
10.06,-0,67.227,0,-0
10.08,-0,67.227,0,-0
10.1,-0,67.227,0,-0
10.12,-0,67.227,0,-0
10.14,-0,67.227,0,-0
10.16,-0,67.227,0,-0
10.18,-0,67.227,0,-0
10.2,-0,67.227,0,-0
10.22,-0,67.227,0,-0
10.24,-0,67.227,0,-0
10.26,-0,67.227,0,-0
10.28,-0,67.227,0,-0
10.3,-0,67.227,0,-0
10.32,-0,67.227,0,-0
10.34,-0,67.227,0,-0
10.36,-0,67.227,0,-0
10.38,-0,67.227,0,-0
10.4,-0,67.227,0,-0
10.42,-0,67.227,0,-0
10.44,-0,67.227,0,-0
10.46,-0,67.227,0,-0
10.48,-0,67.227,0,-0
10.5,-0,67.227,0,-0
10.52,-0,67.227,0,-0
10.54,-0,67.227,0,-0
10.56,-0,67.227,0,-0
10.58,-0,67.227,0,-0
10.6,-0,67.227,0,-0
10.62,-0,67.227,0,-0
10.64,-0,67.227,0,-0
10.66,-0,67.227,0,-0
10.68,-0,67.227,0,-0
10.7,-0,67.227,0,-0
10.72,-0,67.227,0,-0
10.74,-0,67.227,0,-0
10.76,-0,67.227,0,-0
10.78,-0,67.227,0,-0
10.8,-0,67.227,0,-0
10.82,-0,67.227,0,-0
10.84,-0,67.227,0,-0
10.86,-0,67.227,0,-0
10.88,-0,67.227,0,-0
10.9,-0,67.227,0,-0
10.92,-0,67.227,0,-0
10.94,-0,67.227,0,-0
10.96,-0,67.227,0,-0
10.98,-0,67.227,0,-0
11,-0,67.227,0,-0
11.02,-0,67.227,0,-0
11.04,-0,67.227,0,-0
11.06,-0,67.227,0,-0
11.08,-0,67.227,0,-0
11.1,-0,67.227,0,-0
11.12,-0,67.227,0,-0
11.14,-0,67.227,0,-0
11.16,-0,67.227,0,-0
11.18,-0,67.227,0,-0
11.2,-0,67.227,0,-0
11.22,-0,67.227,0,-0
11.24,-0,67.227,0,-0
11.26,-0,67.227,0,-0
11.28,-0,67.227,0,-0
11.3,-0,67.227,0,-0
11.32,-0,67.227,0,-0
11.34,-0,67.227,0,-0
11.36,-0,67.227,0,-0
11.38,-0,67.227,0,-0
11.4,-0,67.227,0,-0
11.42,-0,67.227,0,-0
11.44,-0,67.227,0,-0
11.46,-0,67.227,0,-0
11.48,-0,67.227,0,-0
11.5,-0,67.227,0,-0
11.52,-0,67.227,0,-0
11.54,-0,67.227,0,-0
11.56,-0,67.227,0,-0
11.58,-0,67.227,0,-0
11.6,-0,67.227,0,-0
11.62,-0,67.227,0,-0
11.64,-0,67.227,0,-0
11.66,-0,67.227,0,-0
11.68,-0,67.227,0,-0
11.7,-0,67.227,0,-0
11.72,-0,67.227,0,-0
11.74,-0,67.227,0,-0
11.76,-0,67.227,0,-0
11.78,-0,67.227,0,-0
11.8,-0,67.227,0,-0
11.82,-0,67.227,0,-0
11.84,-0,67.227,0,-0
11.86,-0,67.227,0,-0
11.88,-0,67.227,0,-0
11.9,-0,67.227,0,-0
11.92,-0,67.227,0,-0
11.94,-0,67.227,0,-0
11.96,-0,67.227,0,-0
11.98,-0,67.227,0,-0
12,-0,67.227,0,-0
12.02,-0,67.227,0,-0
12.04,-0,67.227,0,-0
12.06,-0,67.227,0,-0
12.08,-0,67.227,0,-0
12.1,-0,67.227,0,-0
12.12,-0,67.227,0,-0
12.14,-0,67.227,0,-0
12.16,-0,67.227,0,-0
12.18,-0,67.227,0,-0
12.2,-0,67.227,0,-0
12.22,-0,67.227,0,-0
12.24,-0,67.227,0,-0
12.26,-0,67.227,0,-0
12.28,-0,67.227,0,-0
12.3,-0,67.227,0,-0
12.32,-0,67.227,0,-0
12.34,-0,67.227,0,-0
12.36,-0,67.227,0,-0
12.38,-0,67.227,0,-0
12.4,-0,67.227,0,-0
12.42,-0,67.227,0,-0
12.44,-0,67.227,0,-0
12.46,-0,67.227,0,-0
12.48,-0,67.227,0,-0
12.5,-0,67.227,0,-0
12.52,-0,67.227,0,-0
12.54,-0,67.227,0,-0
12.56,-0,67.227,0,-0
12.58,-0,67.227,0,-0
12.6,-0,67.227,0,-0
12.62,-0,67.227,0,-0
12.64,-0,67.227,0,-0
12.66,-0,67.227,0,-0
12.68,-0,67.227,0,-0
12.7,-0,67.227,0,-0
12.72,-0,67.227,0,-0
12.74,-0,67.227,0,-0
12.76,-0,67.227,0,-0
12.78,-0,67.227,0,-0
12.8,-0,67.227,0,-0
12.82,-0,67.227,0,-0
12.84,-0,67.227,0,-0
12.86,-0,67.227,0,-0
12.88,-0,67.227,0,-0
12.9,-0,67.227,0,-0
12.92,-0,67.227,0,-0
12.94,-0,67.227,0,-0
12.96,-0,67.227,0,-0
12.98,-0,67.227,0,-0
13,-0,67.227,0,-0
13.02,-0,67.227,0,-0
13.04,-0,67.227,0,-0
13.06,-0,67.227,0,-0
13.08,-0,67.227,0,-0
13.1,-0,67.227,0,-0
